id,dish,group,order
106543,102520,8113,0
106544,102520,8111,0
106545,102524,8117,0
106546,102524,8120,0
106547,102524,8111,0
106548,102521,8114,0
106549,102521,8111,0
106550,102525,8118,0
106551,102525,8120,0
106552,102525,8111,0
106553,102522,8115,0
106554,102522,8111,0
106555,102526,8119,0
106556,102526,8120,0
106557,102526,8111,0
106602,106121,8144,0
106603,106121,8145,0
106604,106121,8146,0
106605,106121,8160,0
106606,106122,8147,0
106607,106122,8148,0
106608,106122,8149,0
106609,106122,8160,0
106610,106123,8150,0
106611,106123,8151,0
106612,106123,8152,0
106613,106123,8160,0
106614,106124,8153,0
106615,106124,8154,0
106616,106124,8159,0
106617,106124,8160,0
106618,106125,8155,0
106619,106125,8156,0
106620,106125,8159,0
106621,106125,8160,0
106622,106126,8157,0
106623,106126,8158,0
106624,106126,8159,0
106625,106126,8160,0
106640,114275,8658,0
106641,114275,8662,0
106642,114275,8667,0
106643,114275,8666,0
106644,114275,8647,0
106645,114274,8658,0
106646,114274,8662,0
106647,114274,8666,0
106648,114274,8647,0
106649,114267,8656,0
106650,114267,8660,0
106651,114267,8667,0
106652,114267,8647,0
106653,114268,8657,0
106654,114268,8661,0
106655,114268,8667,0
106656,114268,8647,0
106657,114269,8658,0
106658,114269,8662,0
106659,114269,8667,0
106660,114269,8647,0
106665,114270,8659,0
106666,114270,8663,0
106667,114270,8667,0
106668,114270,8647,0
106669,114187,8645,0
106670,114187,8646,0
106671,114187,8647,0
106698,17668,1276,0
106699,17668,1274,0
106700,17668,1281,0
106701,17669,1277,0
106702,17669,1274,0
106703,17669,1281,0
106715,58719,1277,0
106716,58719,1274,0
106717,58719,3592,0
106718,17713,1286,0
106719,17713,1274,0
106720,17713,1281,0
106800,72629,5244,0
106801,72629,5247,0
106802,72629,5263,0
106803,72650,5248,0
106804,72650,5251,0
106805,72650,5252,0
106806,72650,5263,0
106807,72651,5249,0
106808,72651,5251,0
106809,72651,5252,0
106810,72651,5263,0
106811,72652,5250,0
106812,72652,5251,0
106813,72652,5252,0
106814,72652,5263,0
106815,86816,6605,0
106816,86816,6606,0
106817,86816,5262,0
106818,86816,5263,0
106819,72744,5256,0
106820,72744,5257,0
106821,72744,5262,0
106822,72744,5263,0
106823,72745,5258,0
106824,72745,5259,0
106825,72745,5262,0
106826,72745,5263,0
106827,115129,8693,0
106828,115129,8694,0
106829,115129,5262,0
106830,115129,5263,0
106831,72743,5253,0
106832,72743,5254,0
106833,72743,5255,0
106834,72743,5262,0
106835,72743,5263,0
106836,78343,5842,0
106837,78343,5845,0
106838,78343,5848,0
106839,78343,5936,0
106840,123268,9253,0
106841,123268,9256,0
106842,123268,9257,0
106843,123268,1492,0
106844,123269,9254,0
106845,123269,9256,0
106846,123269,9257,0
106847,123269,1492,0
106848,123270,9255,0
106849,123270,9256,0
106850,123270,9257,0
106851,123270,1492,0
106909,34971,2384,0
106910,34971,5449,0
106911,34971,2391,0
106912,34971,2409,0
106913,34991,2392,0
106914,34991,5449,0
106915,34991,2391,0
106916,34991,2409,0
106917,78261,5822,0
106918,78261,5823,0
106919,78261,2689,0
106920,78261,2409,0
106921,113156,5822,0
106922,113156,5823,0
106923,113156,2689,0
106924,113156,2409,0
106925,35338,2686,0
106926,35338,2688,0
106927,35338,2409,0
106928,35338,2689,0
106929,35323,2685,0
106930,35323,2687,0
106931,35323,2409,0
106932,35323,2689,0
106933,35329,2406,0
106934,35329,5450,0
106935,35329,2407,0
106936,35329,7092,0
106937,35329,5451,0
106938,35329,2408,0
106939,35329,7093,0
106940,35329,2409,0
106941,35341,2415,0
106942,35341,5450,0
106943,35341,2407,0
106944,35341,7092,0
106945,35341,5451,0
106946,35341,2408,0
106947,35341,7093,0
106948,35341,2409,0
106949,35347,2429,0
106950,35347,5450,0
106951,35347,2407,0
106952,35347,7092,0
106953,35347,5451,0
106954,35347,2408,0
106955,35347,7093,0
106956,35347,2409,0
107026,100186,7912,0
107027,100186,956,0
107028,100186,1255,0
107029,17390,1263,0
107030,17390,1267,0
107031,17390,1268,0
107032,17390,1255,0
107033,17390,956,0
107034,17392,1265,0
107035,17392,1269,0
107036,17392,1270,0
107037,17392,1255,0
107038,17392,956,0
107047,77731,5803,0
107048,77731,5805,0
107049,77731,1255,0
107050,77732,5803,0
107051,77732,5806,0
107052,77732,1255,0
107053,17381,1258,0
107054,17381,1259,0
107055,17381,1255,0
107056,17381,956,0
107057,17383,1258,0
107058,17383,1261,0
107059,17383,1255,0
107060,17383,956,0
107061,17382,1258,0
107062,17382,1260,0
107063,17382,956,0
107064,17382,1255,0
107065,13362,1258,0
107066,13362,1259,0
107067,13362,1255,0
107068,13363,1258,0
107069,13363,1260,0
107070,13363,1255,0
107071,13364,1258,0
107072,13364,1261,0
107073,13364,1255,0
107074,96870,7607,0
107075,96870,7608,0
107076,96870,7613,0
107077,96870,7602,0
107078,96872,7609,0
107079,96872,7610,0
107080,96872,7613,0
107081,96872,7602,0
107082,96874,7611,0
107083,96874,7612,0
107084,96874,7613,0
107085,96874,7602,0
107086,96876,7614,0
107087,96835,7601,0
107088,96835,7602,0
107089,96836,7601,0
107090,96836,7602,0
107091,96837,7601,0
107092,96837,7602,0
107093,96838,7601,0
107094,96838,7602,0
107095,96839,7601,0
107096,96839,7602,0
107097,96840,7601,0
107098,96840,7602,0
107099,96841,7601,0
107100,96841,7602,0
107101,96842,7601,0
107102,96842,7602,0
107103,96843,7601,0
107104,96843,7602,0
107105,96844,7601,0
107106,96844,7602,0
107107,96845,7601,0
107108,96845,7602,0
107109,96846,7601,0
107110,96846,7602,0
107111,96847,7601,0
107112,96847,7602,0
107113,96849,7601,0
107114,96849,7602,0
107115,96850,7601,0
107116,96850,7602,0
107121,123598,9292,0
107122,123598,9294,0
107123,123598,9295,0
107124,123598,9296,0
107125,123599,9293,0
107126,123599,9294,0
107127,123599,9295,0
107128,123599,9296,0
107133,123600,9297,0
107134,123600,9298,0
107135,123600,9304,0
107136,123600,9296,0
107141,123601,9299,0
107142,123601,9300,0
107143,123601,9304,0
107144,123601,9296,0
107150,123602,9301,0
107151,123602,9302,0
107152,123602,9303,0
107153,123602,9304,0
107154,123602,9296,0
107155,44329,2829,0
107156,44329,2828,0
107157,44329,2882,0
107158,44330,2830,0
107159,44330,2828,0
107160,44330,2882,0
107161,44331,2831,0
107162,44331,2828,0
107163,44331,2882,0
107164,44345,2833,0
107165,44345,2834,0
107166,44345,2882,0
107167,44345,2832,0
107168,44345,2836,0
107169,44346,2835,0
107170,44346,2837,0
107171,44346,2882,0
107172,44346,2832,0
107175,68890,5221,0
107176,68890,5017,0
107177,68893,5015,0
107178,68893,5017,0
107185,68892,5017,0
107186,75727,5540,0
107187,75727,5541,0
107188,75728,5542,0
107189,75711,5535,0
107190,75675,5530,0
107191,75712,5536,0
107192,75709,5533,0
107193,75710,5533,0
107194,75693,5534,0
107209,113174,6976,0
107210,113174,6977,0
107211,113174,1555,0
107212,113174,1492,0
107213,121754,9060,0
107214,121754,1554,0
107215,121754,1492,0
107216,121755,9061,0
107217,121755,1552,0
107218,121755,1492,0
107219,121756,9062,0
107220,121756,1492,0
107221,121756,1555,0
107515,121293,9037,0
107516,121293,9038,0
107517,121293,9043,0
107518,121293,9036,0
107519,121294,9039,0
107520,121294,9040,0
107521,121294,9043,0
107522,121294,9036,0
107523,121295,9041,0
107524,121295,9042,0
107525,121295,9043,0
107526,121295,9036,0
107527,121297,9041,0
107528,121297,9042,0
107529,121297,9043,0
107530,121297,9036,0
107531,121216,9034,0
107532,121216,9035,0
107533,121216,9036,0
107571,48924,2988,0
107572,48925,2989,0
107573,48439,2965,0
107574,48439,2968,0
107575,48439,7126,0
107576,48439,2969,0
107577,48439,7127,0
107578,48439,2970,0
107579,48440,2966,0
107580,48440,2968,0
107581,48440,7126,0
107582,48440,2969,0
107583,48440,7127,0
107584,48440,2970,0
107585,48442,2967,0
107586,48442,2968,0
107587,48442,7126,0
107588,48442,2969,0
107589,48442,7127,0
107590,48442,2970,0
107591,49103,2991,0
107592,49103,2996,0
107593,49103,2970,0
107594,49103,2995,0
107595,99961,2991,0
107596,99961,2996,0
107597,99961,2970,0
107598,99961,2995,0
107599,49104,2992,0
107600,49104,2997,0
107601,49104,2970,0
107602,49104,2995,0
107603,99962,2992,0
107604,99962,2997,0
107605,99962,2970,0
107606,99962,2995,0
107607,83420,6254,0
107608,83420,6255,0
107609,83420,6256,0
107610,83420,6257,0
107611,83420,2970,0
107612,83421,6258,0
107613,83421,2998,0
107614,83421,2999,0
107615,83421,6261,0
107616,83421,3001,0
107617,88756,6747,0
107618,88756,6748,0
107619,88756,6256,0
107620,88756,2970,0
107621,88757,2992,0
107622,88757,2997,0
107623,88757,6256,0
107624,88757,2970,0
107625,88758,2991,0
107626,88758,2996,0
107627,88758,6256,0
107628,88758,2970,0
107629,113135,6747,0
107630,113135,6748,0
107631,113135,6256,0
107632,113135,2970,0
107633,113136,2992,0
107634,113136,2997,0
107635,113136,6256,0
107636,113136,2970,0
107637,113137,2991,0
107638,113137,2996,0
107639,113137,6256,0
107640,113137,2970,0
107641,96362,7521,0
107642,122796,9187,0
107643,123372,9261,0
107644,123372,9262,0
107645,123372,6656,0
107647,101718,8059,0
107648,101715,8054,0
107649,101715,8055,0
107650,101715,8057,0
107651,101715,8058,0
107652,101716,8056,0
107653,101716,8060,0
107654,101716,8057,0
107655,101716,8058,0
107656,101712,8045,0
107657,101712,8048,0
107658,101712,8049,0
107659,101712,8058,0
107660,101713,8046,0
107661,101713,8050,0
107662,101713,8051,0
107663,101713,8058,0
107664,101714,8047,0
107665,101714,8052,0
107666,101714,8053,0
107667,101714,8058,0
107668,122804,9188,0
107669,122804,9192,0
107670,122805,9189,0
107671,122805,9192,0
107672,122806,9190,0
107673,122806,9192,0
107674,122807,9191,0
107675,122807,9192,0
107676,122800,9188,0
107677,122800,9305,0
107678,122801,9189,0
107679,122801,9305,0
107680,122802,9190,0
107681,122802,9305,0
107682,122803,9191,0
107683,122803,9305,0
107684,114547,8669,0
107685,114547,8673,0
107686,114547,8672,0
107687,114632,8674,0
107688,114632,8678,0
107689,114632,8677,0
107690,114802,8683,0
107691,114802,8684,0
107692,114802,8685,0
107693,114887,8679,0
107694,114887,8682,0
107695,114887,8681,0
107780,85213,6440,0
107781,85213,6441,0
107782,85213,1367,0
107783,85213,1417,0
107788,18760,1411,0
107789,18760,1412,0
107790,18760,1417,0
107791,18760,1367,0
107796,18761,1413,0
107797,18761,1414,0
107798,18761,1417,0
107799,18761,1367,0
107801,18774,1420,0
107807,67630,4893,0
107808,67630,4894,0
107809,67630,4895,0
107810,67630,6102,0
107811,67630,4896,0
107816,18174,1363,0
107817,18174,5398,0
107818,18174,1366,0
107819,18174,1367,0
107824,18175,1364,0
107825,18175,5398,0
107826,18175,1366,0
107827,18175,1367,0
107829,88721,6742,0
107832,124023,9323,13
107833,124023,6745,14
107834,91415,6972,0
107835,91415,6973,0
107836,91415,1119,0
107837,91415,1179,0
107838,113169,6972,0
107839,113169,6973,0
107840,113169,1119,0
107841,113169,1179,0
107842,15424,1117,0
107843,15424,1118,0
107844,15424,1119,0
107845,15424,1179,0
107846,15423,1115,0
107847,15423,1116,0
107848,15423,1179,0
107849,15423,1119,0
107850,15417,1110,0
107851,15417,5543,0
107852,15417,1113,0
107853,15417,7104,0
107854,15417,5544,0
107855,15417,1114,0
107856,15417,7105,0
107857,15418,1111,0
107858,15418,5543,0
107859,15418,1113,0
107860,15418,7104,0
107861,15418,5544,0
107862,15418,1114,0
107863,15418,7105,0
107864,15419,1112,0
107865,15419,5543,0
107866,15419,1113,0
107867,15419,7104,0
107868,15419,5544,0
107869,15419,1114,0
107870,15419,7105,0
107871,72572,5223,0
107872,72572,5224,0
107873,72572,5225,0
107874,72572,5233,0
107875,72573,5226,0
107876,72573,5227,0
107877,72573,5228,0
107878,72573,5233,0
107879,72574,5229,0
107880,72574,5230,0
107881,72574,5231,0
107882,72574,5233,0
107883,40109,2664,0
107884,40109,2665,0
107885,40109,2666,0
107886,21101,1572,0
107887,21101,1563,0
107888,21101,1564,0
107889,21101,1558,0
107890,21101,1573,0
107891,21102,1567,0
107892,21102,1568,0
107893,21102,1558,0
107894,21102,1573,0
107895,21105,1565,0
107896,21105,1566,0
107897,21105,1558,0
107898,21106,6397,0
107899,21106,1563,0
107900,21106,1564,0
107901,21106,1558,0
107902,21106,1575,0
107903,21103,1565,0
107904,21103,1566,0
107905,21103,1558,0
107906,21107,6397,0
107907,21107,1569,0
107908,21107,1576,0
107909,21107,1577,0
107910,21107,1578,0
107911,21108,6397,0
107912,21108,1570,0
107913,21108,1576,0
107914,21108,1577,0
107915,21108,1578,0
107916,21108,1573,0
107917,21104,1565,0
107918,21104,1566,0
107919,21104,1574,0
107920,20340,1540,0
107921,20340,1558,0
107922,20341,1541,0
107923,20341,1544,0
107924,20341,1545,0
107925,20341,1558,0
107926,20342,1542,0
107927,20342,1544,0
107928,20342,1545,0
107929,20342,1558,0
107930,20343,1543,0
107931,20343,1544,0
107932,20343,1545,0
107933,20343,1558,0
107934,20344,1540,0
107935,20344,1558,0
107936,20345,1540,0
107937,20345,1558,0
107938,20346,1540,0
107939,20346,1558,0
107940,20347,1540,0
107941,20347,1558,0
107942,20348,1540,0
107943,20348,1558,0
107944,20349,1540,0
107945,20349,1558,0
107946,20350,1540,0
107947,20350,1558,0
107948,20351,1540,0
107949,20351,1558,0
107950,20352,1540,0
107951,20352,1558,0
107952,20353,1540,0
107953,20353,1558,0
107954,20354,1540,0
107955,20354,1558,0
107956,67670,1540,0
107957,67670,1558,0
107958,20355,1540,0
107959,20355,1558,0
107960,20356,1540,0
107961,20356,1558,0
107962,20357,1540,0
107963,20357,1558,0
107964,20358,1540,0
107965,20358,1558,0
107966,20359,1540,0
107967,20359,1558,0
107968,21059,1559,0
107969,21059,1562,0
107970,21059,1558,0
107971,21060,1560,0
107972,21060,1562,0
107973,21060,1558,0
107974,21062,1561,0
107975,21062,1562,0
107976,21062,1558,0
107977,27509,1920,0
107978,27509,7696,0
107979,27509,1948,0
108026,68674,4982,0
108027,68674,4981,0
108028,68674,4988,0
108029,68675,4983,0
108030,68675,4981,0
108031,68675,4988,0
108032,68676,4984,0
108033,68676,4981,0
108034,68676,4988,0
108035,68680,4982,0
108036,68680,4981,0
108037,68681,4983,0
108038,68681,4981,0
108039,68682,4984,0
108040,68682,4981,0
108041,68686,4989,0
108042,68686,4981,0
108043,68688,4990,0
108044,68688,4981,0
108045,68690,4989,0
108046,68690,4981,0
108047,68692,4990,0
108048,68692,4981,0
108049,68694,4989,0
108050,68694,4981,0
108051,68694,4988,0
108052,68696,4990,0
108053,68696,4981,0
108054,68696,4988,0
108055,68698,4993,0
108056,68698,4981,0
108057,68698,4988,0
108058,68739,4982,0
108059,68739,4981,0
108060,68739,4995,0
108064,68741,4984,0
108065,68741,4981,0
108066,68741,4994,0
108133,68670,4978,0
108138,113140,6095,0
108139,113140,6096,0
108140,113140,6100,0
108141,113140,6082,0
108146,113141,6088,0
108147,113141,6089,0
108148,113141,6100,0
108149,113141,6082,0
108154,113142,6090,0
108155,113142,6091,0
108156,113142,6100,0
108157,113142,6082,0
108164,80929,6083,0
108165,80929,6086,0
108166,80929,7082,0
108167,80929,6087,0
108168,80929,7083,0
108169,80929,6082,0
108176,80930,6084,0
108177,80930,6086,0
108178,80930,7082,0
108179,80930,6087,0
108180,80930,7083,0
108181,80930,6082,0
108188,80931,6085,0
108189,80931,6086,0
108190,80931,7082,0
108191,80931,6087,0
108192,80931,7083,0
108193,80931,6082,0
108198,80943,6090,0
108199,80943,6091,0
108200,80943,6100,0
108201,80943,6082,0
108206,80942,6088,0
108207,80942,6089,0
108208,80942,6100,0
108209,80942,6082,0
108214,88747,6095,0
108215,88747,6096,0
108216,88747,6100,0
108217,88747,6082,0
108222,88748,6088,0
108223,88748,6089,0
108224,88748,6100,0
108225,88748,6082,0
108230,88749,6090,0
108231,88749,6091,0
108232,88749,6100,0
108233,88749,6082,0
108237,80907,6079,0
108238,80907,6081,0
108239,80907,6082,0
108243,80908,6080,0
108244,80908,6081,0
108245,80908,6082,0
108250,100198,7916,0
108251,100198,7919,0
108252,100198,7920,0
108253,100198,7921,0
108258,100199,7917,0
108259,100199,7919,0
108260,100199,7920,0
108261,100199,7921,0
108266,100200,7918,0
108267,100200,7919,0
108268,100200,7920,0
108269,100200,7921,0
108273,124045,9325,0
108274,124045,9328,0
108275,124045,8003,0
108279,124046,9326,0
108280,124046,9328,0
108281,124046,8003,0
108285,124047,9327,0
108286,124047,9328,0
108287,124047,8003,0
108290,124048,9325,0
108291,124048,8003,0
108294,124049,9326,0
108295,124049,8003,0
108298,124050,9327,0
108299,124050,8003,0
108300,96521,7561,0
108301,96521,6991,0
108302,96523,8643,0
108303,96523,6991,0
108304,96523,6993,0
108305,96522,7562,0
108306,96522,8597,0
108307,96522,8638,0
108309,56925,3513,0
108310,32278,2299,0
108311,32278,2295,0
108312,32278,2296,0
108327,70106,5067,0
108328,70106,5069,0
108329,70106,5070,0
108330,70107,5068,0
108331,70107,5069,0
108332,70107,5070,0
108400,124220,9342,0
108401,124220,9343,0
108402,124220,9344,0
108403,124220,9332,0
108413,116870,8794,0
108414,116870,8795,0
108419,113161,5849,0
108420,113161,5850,0
108421,113161,778,0
108422,113161,2663,0
108427,78378,5849,0
108428,78378,5850,0
108429,78378,778,0
108430,78378,2663,0
108435,11291,779,0
108436,11291,780,0
108437,11291,2663,0
108438,11291,778,0
108443,11290,776,0
108444,11290,777,0
108445,11290,778,0
108446,11290,2663,0
108480,89933,6836,0
108481,89933,6850,0
108482,89933,6839,0
108483,89933,7088,0
108484,89933,6851,0
108485,89933,6840,0
108486,89933,7089,0
108487,89933,6846,0
108488,89934,6837,0
108489,89934,6850,0
108490,89934,6839,0
108491,89934,7088,0
108492,89934,6851,0
108493,89934,6840,0
108494,89934,7089,0
108495,89934,6846,0
108496,89935,6838,0
108497,89935,6850,0
108498,89935,6839,0
108499,89935,7088,0
108500,89935,6851,0
108501,89935,6840,0
108502,89935,7089,0
108503,89935,6846,0
108504,93102,7258,0
108505,93102,7261,0
108506,93102,7262,0
108507,93102,7263,0
108508,93103,7259,0
108509,93103,7261,0
108510,93103,7262,0
108511,93103,7263,0
108512,93104,7259,0
108513,93104,7260,0
108514,93104,7261,0
108515,93104,7262,0
108516,93104,7263,0
108517,123883,9315,0
108518,123883,9318,0
108519,123883,9319,0
108520,123883,9321,0
108521,123884,9316,0
108522,123884,9318,0
108523,123884,9319,0
108524,123884,9321,0
108525,123885,9317,0
108526,123885,9318,0
108527,123885,9319,0
108528,123885,9321,0
108529,123880,9306,0
108530,123880,9311,0
108531,123880,9309,0
108532,123880,9313,0
108533,123880,9312,0
108534,123880,9310,0
108535,123880,9314,0
108536,123880,9320,0
108537,123881,9307,0
108538,123881,9311,0
108539,123881,9309,0
108540,123881,9313,0
108541,123881,9312,0
108542,123881,9310,0
108543,123881,9314,0
108544,123881,9320,0
108545,123882,9308,0
108546,123882,9311,0
108547,123882,9309,0
108548,123882,9313,0
108549,123882,9312,0
108550,123882,9310,0
108551,123882,9314,0
108552,123882,9320,0
108553,124218,9338,0
108554,124218,9339,0
108555,124218,9344,0
108556,124218,9332,0
108557,124219,9340,0
108558,124219,9341,0
108559,124219,9344,0
108560,124219,9332,0
108563,113134,5820,0
108564,113134,5821,0
108565,113134,8595,0
108566,113134,2985,0
108567,113134,2975,0
108581,48848,2977,26
108582,48848,5341,27
108583,48848,2979,29
108584,48848,7075,28
108585,48848,5342,30
108586,48848,2980,31
108587,48848,7076,32
108588,48848,2975,33
108589,48849,2978,0
108590,48849,5341,0
108591,48849,2979,0
108592,48849,7075,0
108593,48849,5342,0
108594,48849,2980,0
108595,48849,7076,0
108596,48849,2975,0
108612,48863,2986,0
108613,48865,2987,0
108614,48696,2971,0
108615,48696,2974,0
108616,48696,2975,0
108635,48847,2976,0
108636,48847,5341,0
108637,48847,7075,0
108638,48847,2979,0
108639,48847,5342,0
108640,48847,2980,0
108641,48847,7076,0
108642,48847,2975,0
108653,78260,5820,0
108654,78260,5821,0
108655,78260,8595,0
108656,78260,2985,0
108657,78260,2975,0
108658,48850,2981,0
108659,48850,2982,0
108660,48850,8595,0
108661,48850,2985,0
108662,48850,2975,0
108668,48861,2983,0
108669,48861,2984,0
108670,48861,8595,0
108671,48861,2985,0
108672,48861,2975,0
108673,116401,8775,0
108674,116401,8778,0
108675,116401,8779,0
108676,116401,2975,0
108677,116402,8776,0
108678,116402,8778,0
108679,116402,8779,0
108680,116402,2975,0
108681,116403,8777,0
108682,116403,8778,0
108683,116403,8779,0
108684,116403,2975,0
108685,18754,1409,0
108686,18754,1410,0
108687,18754,1463,0
108757,113158,6705,0
108758,113158,6706,0
108759,113158,755,0
108760,113158,2605,0
108769,11138,748,0
108770,11138,5343,0
108771,11138,751,0
108772,11138,7096,0
108773,11138,5344,0
108774,11138,752,0
108775,11138,7097,0
108776,11138,2605,0
108839,88517,6705,0
108840,88517,6706,0
108841,88517,755,0
108842,88517,2605,0
108843,11142,756,0
108844,11142,757,0
108845,11142,2605,0
108846,11142,755,0
108847,11141,753,0
108848,11141,754,0
108849,11141,2605,0
108850,11141,755,0
108857,92430,7169,0
108858,92430,7172,0
108859,92430,7173,0
108860,92430,7174,0
108861,92431,7170,0
108862,92431,7172,0
108863,92431,7173,0
108864,92431,7174,0
108865,92432,7171,0
108866,92432,7172,0
108867,92432,7173,0
108868,92432,7174,0
108869,124052,5650,0
108870,124052,5651,0
108871,124052,5652,0
108872,124052,767,0
108876,11140,750,0
108877,11140,5343,0
108878,11140,751,0
108879,11140,7096,0
108880,11140,5344,0
108881,11140,752,0
108882,11140,7097,0
108883,11140,2605,0
108885,11206,768,0
108886,11206,770,0
108887,11206,8523,0
108888,11207,769,0
108889,11207,770,0
108890,11207,8523,0
108893,123253,9246,0
108894,123253,9247,0
108895,17782,1315,0
108896,17782,1316,0
108897,17782,1317,0
108898,17805,1322,0
108899,17805,1323,0
108900,17805,1324,0
108901,52730,3286,0
108902,52730,3287,0
108903,52730,3280,0
108904,52730,3288,0
108905,52731,3289,0
108906,52731,3290,0
108907,52731,3280,0
108908,52731,3288,0
108909,52738,3291,0
108910,52738,3292,0
108911,52738,3293,0
108912,52738,3280,0
108913,52738,3288,0
108914,52740,3294,0
108915,52740,3295,0
108916,52740,3296,0
108917,52740,3280,0
108918,52740,3288,0
108919,52720,3281,0
108920,52720,3284,0
108921,52720,3285,0
108922,52720,3280,0
108923,52721,3282,0
108924,52721,3284,0
108925,52721,3285,0
108926,52721,3280,0
108927,52722,3283,0
108928,52722,3284,0
108929,52722,3285,0
108930,52722,3280,0
108931,52711,3277,0
108932,52711,3279,0
108933,52711,3280,0
108934,52712,3278,0
108935,52712,3279,0
108936,52712,3280,0
108937,89261,6757,0
108938,89261,1222,0
108939,89262,6756,0
108940,89262,1222,0
108941,89263,6755,0
108942,89263,1222,0
108943,89264,6754,0
108944,89264,1222,0
108945,17745,3919,0
108946,17745,3920,0
108947,17745,1299,0
108948,17745,1290,0
108949,17745,1222,0
108950,17742,3921,0
108951,17742,3922,0
108952,17742,1296,0
108953,17742,1290,0
108954,17742,1222,0
108955,89267,6758,0
108956,89267,1228,0
108957,89268,6759,0
108958,89268,1228,0
108959,89269,6760,0
108960,89269,1228,0
108961,89270,6761,0
108962,89270,1228,0
108963,17768,3937,0
108964,17768,3938,0
108965,17768,1311,0
108966,17768,1312,0
108967,17768,1304,0
108968,17767,3939,0
108969,17767,3940,0
108970,17767,1309,0
108971,17767,1312,0
108972,17767,1304,0
108973,17766,3941,0
108974,17766,3942,0
108975,17766,1306,0
108976,17766,1307,0
108977,17766,1304,0
108978,52017,3225,0
108983,116909,8802,0
108984,116909,8803,0
108985,116909,8804,0
108986,116909,8809,0
108987,116910,8805,0
108988,116910,8806,0
108989,116910,8807,0
108990,116910,8810,0
108991,116916,8818,0
108992,116916,8819,0
108993,116916,8820,0
108994,116916,8815,0
108995,116916,8808,0
109005,116882,8794,0
109006,116882,8795,0
109009,116887,8794,0
109010,116887,8795,0
109011,116875,8794,0
109012,116875,8795,0
109015,116884,8794,0
109016,116884,8795,0
109229,17394,1263,0
109230,17394,1267,0
109231,17394,1268,0
109232,17394,1255,0
109233,17396,1265,0
109234,17396,1269,0
109235,17396,1270,0
109236,17396,1255,0
109237,13373,959,0
109243,20989,1546,0
109244,20989,1549,0
109245,20989,7110,0
109246,20989,1550,0
109247,20989,7111,0
109248,20989,1492,0
109249,20990,1547,0
109250,20990,1549,0
109251,20990,7110,0
109252,20990,1550,0
109253,20990,7111,0
109254,20990,1492,0
109255,20991,1548,0
109256,20991,1549,0
109257,20991,7110,0
109258,20991,1550,0
109259,20991,7111,0
109260,20991,1492,0
109261,91417,6976,0
109262,91417,6977,0
109263,91417,1555,0
109264,91417,1492,0
109265,20992,1551,0
109266,20992,1552,0
109267,20992,1492,0
109268,20992,1555,0
109269,20997,1553,0
109270,20997,1554,0
109271,20997,1555,0
109272,20997,1492,0
109273,92698,7216,0
109274,92698,7219,0
109275,92698,7220,0
109276,92698,7221,0
109277,92699,7217,0
109278,92699,7219,0
109279,92699,7220,0
109280,92699,7221,0
109281,92700,7218,0
109282,92700,7219,0
109283,92700,7220,0
109284,92700,7221,0
109285,123192,9237,0
109286,123193,9238,0
109287,123194,9239,0
109288,123978,9322,0
109289,123195,9240,0
109314,123275,1072,0
109315,123275,1073,0
109316,123275,9258,0
109317,123276,9259,0
109318,123276,1076,0
109319,123276,1066,0
109321,62082,4033,0
109322,18265,1368,0
109323,18265,5396,0
109324,18265,1371,0
109325,18265,7112,0
109326,18265,5397,0
109327,18265,1372,0
109328,18265,7113,0
109329,18265,1367,0
109330,18267,1369,0
109331,18267,5396,0
109332,18267,1371,0
109333,18267,7112,0
109334,18267,5397,0
109335,18267,1372,0
109336,18267,7113,0
109337,18267,1367,0
109338,18268,1370,0
109339,18268,5396,0
109340,18268,1371,0
109341,18268,7112,0
109342,18268,5397,0
109343,18268,1372,0
109344,18268,7113,0
109345,18268,1367,0
109346,72338,5211,0
109347,72338,5213,0
109348,72338,5214,0
109349,72338,5234,0
109350,72338,8209,0
109351,72330,5209,0
109352,72330,5213,0
109353,72330,5214,0
109354,72330,8209,0
109355,72331,5210,0
109356,72331,5213,0
109357,72331,5214,0
109358,72331,8209,0
109359,72332,5211,0
109360,72332,5213,0
109361,72332,5214,0
109362,72332,8209,0
109363,87728,6673,0
109364,87728,6675,0
109365,87729,6674,0
109366,87729,6675,0
109367,87730,6676,0
109368,87730,6675,0
109369,4005,6678,0
109370,4005,6679,0
109371,4005,120,0
109372,4004,6680,0
109373,4004,6681,0
109374,4004,120,0
109375,4008,123,0
109376,4008,6682,0
109377,4008,6683,0
109378,4008,120,0
109379,4008,124,0
109380,4007,122,0
109381,123307,9260,0
109382,123307,9220,0
109383,123308,9260,0
109384,123308,9220,0
109385,123309,9260,0
109386,123309,9220,0
109387,123310,9260,0
109388,123310,9220,0
109389,123311,9260,0
109390,123311,9220,0
109391,123312,9260,0
109392,123312,9220,0
109393,123158,9226,0
109394,123158,9227,0
109395,123158,9232,0
109396,123158,9220,0
109397,123159,9228,0
109398,123159,9229,0
109399,123159,9232,0
109400,123159,9220,0
109401,123160,9230,0
109402,123160,9231,0
109403,123160,9232,0
109404,123160,9220,0
109405,123155,9221,0
109406,123155,9224,0
109407,123155,9225,0
109408,123155,9220,0
109409,123156,9222,0
109410,123156,9224,0
109411,123156,9225,0
109412,123156,9220,0
109413,123157,9223,0
109414,123157,9224,0
109415,123157,9225,0
109416,123157,9220,0
109417,27297,1905,0
109418,27297,5400,0
109419,27297,1908,0
