id,name,type,course,dish,restaurant,lang,useincombo,isglobal
9575,Pigs in a Blanket Extras,e,0,0,808,en,N,N
9576,Sauce Brune or Blanche for 6-7-8-10-11,dr,0,0,948,fr,N,N
9577,Guacamole,e,0,0,931,en,N,N
9578,Guacamole,e,0,0,931,fr,N,N
9579,Tortilla Chips Extras,e,0,0,955,en,N,N
9580,Nachos & Quesadilla Extras,e,0,0,955,en,N,N
9581,Wings Sauces,sa,0,0,955,en,N,N
9582,Sandwiches Side Dishes,sd,0,0,955,en,N,N
9583,Extras for Pasta,e,0,0,955,en,N,N
9584,BYO Pasta Types,br,0,0,955,en,N,N
9585,BYO Pasta Sauces,sa,0,0,955,en,N,N
9586,Mains & Grilled Side Dishes,sd,0,0,955,en,N,N
9587,Pizza Toppings,ci,0,0,955,en,N,N
9588,Wings Sauces,sa,0,0,919,en,N,N
9589,Side Dishes for PIZZAS,sd,0,0,919,en,N,N
9590,Extra Sauce for Wings N'Things,e,0,0,919,en,N,N
9591,Sides for Shawarma Plate,sd,0,0,919,en,N,N
9592,Chicken or Beef or Vegetarian for Family Shawarma for 2,ci,0,0,919,en,N,N
9593,Upgrade to Poutine,sd,0,0,134,en,N,N
9594,Poutine Sauces,sa,0,0,956,fr,N,N
9595,Fries or salade jardinière,sd,0,0,956,fr,N,N
9596,Upgrade to Poutine,sd,0,0,956,fr,N,N
9597,Extra Fromage,e,0,0,956,fr,N,N
9598,Extras for Burgers,e,0,0,956,fr,N,N
9599,Pizza Toppings,ci,0,0,956,fr,N,N
9600,Dips,sa,0,0,956,fr,N,N
9601,Wings Sauces,sa,0,0,956,fr,N,N
9602,Extra Cheese,e,0,0,956,en,N,N
9603,Sauces for Poutines,sa,0,0,956,en,N,N
9604,Fries or Garden Salad,sd,0,0,956,en,N,N
9605,Pizza Toppings,ci,0,0,956,en,N,N
9606,Dips,sa,0,0,956,en,N,N
9607,Upgrade to Poutine,sd,0,0,956,en,N,N
9608,Wings Sauces,sa,0,0,956,en,N,N
9609,Burger Extras,e,0,0,956,en,N,N
9610,Euro Burger Sauces,sa,0,0,956,fr,N,N
9611,Euro Burger Sauces,sa,0,0,956,en,N,N
9612,Brown or White Bread,br,0,0,956,en,N,N
9613,Extra Cheese 2.50,e,0,0,956,en,N,N
9614,Durkee or Red Hot Sauce,sa,0,0,956,en,N,N
9615,Burgers Side Dishes,sd,0,0,956,en,N,N
9616,Pogo Sauces,sa,0,0,956,en,N,N
9617,Burgers & Hot Dog Ingredients,ci,0,0,956,en,N,N
9618,Panini Side Dishes,sd,0,0,956,en,N,N
9619,Panini Side Dishes,sd,0,0,956,fr,N,N
9620,Panini Sauces,sa,0,0,956,en,N,N
9621,Panini Sauces,sa,0,0,956,fr,N,N
9622,Brown or White Bread,br,0,0,956,fr,N,N
9623,Durkee or Red Hot Sauce,sa,0,0,956,fr,N,N
9624,Pogo Sauces,sa,0,0,956,fr,N,N
9625,Burger & Hot Dog Ingredients,ci,0,0,956,fr,N,N
9626,Guacamole,e,0,0,956,en,N,N
9627,Guacamole,e,0,0,956,fr,N,N
9628,"Poutine sauces for #6,#7,#8,#10,#11",dr,0,0,948,fr,N,N
9629,Crust Type,br,0,0,953,fr,N,N
9630,Pizza Toppings,ci,0,0,953,fr,N,N
9631,Pizza Toppings without Premium,ci,0,0,953,fr,N,N
9632,Premium Toppings,ci,0,0,953,fr,N,N
9633,Dips,sa,0,0,953,fr,N,N
9634,Subs Extras,e,0,0,953,fr,N,N
9635,Extras for POUTINE,e,0,0,953,fr,N,N
9636,Wings Sauces,sa,0,0,953,fr,N,N
9637,Burgers ingredients (free),ci,0,0,953,fr,N,N
9638,Burgers Extras,e,0,0,953,fr,N,N
9639,Pizza Toppings,ci,0,0,949,en,N,N
9640,Pizza Toppings without Premium,ci,0,0,949,en,N,N
9641,Premium Toppings,ci,0,0,949,en,N,N
9642,Dips,sa,0,0,949,en,N,N
9643,Pizza Toppings,ci,0,0,949,fr,N,N
9644,Pizza Toppings without Premium,ci,0,0,949,fr,N,N
9645,Premium Toppings,ci,0,0,949,fr,N,N
9646,Dips,sa,0,0,949,fr,N,N
9647,Wings Sauces,sa,0,0,949,fr,N,N
9648,Bacon for Garlic Bread,e,0,0,949,fr,N,N
9649,Extra Croquette de poulet,e,0,0,949,fr,N,N
9650,Upgrade to Poutine,sd,0,0,949,fr,N,N
9651,Drinks can,d,0,0,949,fr,N,N
9652,Drinks can,d,0,0,256,en,N,N
9653,Bag of Potato Chips Flavour,dr,0,0,863,en,N,N
9654,Divers Section Upgrade to Poutine-Gravy-Salad,sd,0,0,948,fr,N,N
9655,Fries or House Salad 0.00,sd,0,0,126,en,N,N
9656,Special #1 Pad Thai Selection,ci,0,0,669,en,N,N
9657,Spicy or Not Spicy,sa,0,0,669,en,N,N
9658,Drinks can,d,0,0,669,en,N,N
9659,Special #2 Stir Fried with Crispy Egg Noodle,ci,0,0,669,en,N,N
9660,Special #3 Vermicelli & Vegetables,ci,0,0,669,en,N,N
9661,Cilantro mint and Tamarind Sauces,e,0,0,954,en,N,N
9662,Gravy Selection,sa,0,0,931,en,N,N
9663,Curry Selection,ci,0,0,954,en,N,N
9664,Extra Cheese for Poutine,e,0,0,200,en,N,N
9665,Extras For NACHOS,e,0,0,204,en,N,N
9666,Egg or Spring Roll,ci,0,0,295,en,N,N
9667,Pizza Toppings,ci,0,0,951,en,N,N
9668,Pizza Toppings without Premium,ci,0,0,951,en,N,N
9669,Premium Toppings,ci,0,0,951,en,N,N
9670,Dips,sa,0,0,951,en,N,N
9671,Extras for SUBS,e,0,0,951,en,N,N
9672,Donair Sauces,sa,0,0,951,en,N,N
9673,Wings Sauces,sa,0,0,951,en,N,N
9674,Drinks can,d,0,0,951,en,N,N
9675,Trios Side Dishes,sd,0,0,957,fr,N,N
9676,Drinks can,d,0,0,957,fr,N,N
9677,Side Dishes for Sandwiches & Trios,sd,0,0,957,en,N,N
9678,Drinks can,d,0,0,957,en,N,N
9679,Rice or Egg Noodles,ci,0,0,959,en,N,N
9680,Extra Meat for Pho,e,0,0,959,en,N,N
9681,Extra Meat for PHO,e,0,0,959,fr,N,N
9682,Rice or Egg Noodle,ci,0,0,959,fr,N,N
9683,Sauces for Sandwiches,sa,0,0,957,en,N,N
9684,Sauces for Sandwiches,sa,0,0,957,fr,N,N
9685,SHAWARMA Plates Side Dishes,sd,0,0,842,en,N,N
9686,SHAWARMA Trio Side Dishes,sd,0,0,842,en,N,N
9687,Family Shawarma Set Meat Selection,ci,0,0,842,en,N,N
9688,Souvlaki Selection,ci,0,0,842,en,N,N
9689,Large SIde for Special,sd,0,0,842,en,N,N
9690,Dirty or Regular,e,0,0,863,en,N,N
9691,Meats & CHeese for Nacho Fries,ci,0,0,863,en,N,N
9692,Vegetables for Nacho Fries,ci,0,0,863,en,N,N
9693,Nacho Fries Sauces,sa,0,0,863,en,N,N
9694,Dips from Dressing section,dr,0,0,805,en,N,N
9695,Sandwiches Toppings,ci,0,0,957,en,N,N
9696,Sandwiches Toppings,ci,0,0,957,fr,N,N
9697,Extra Cheese on Sandwiches,e,0,0,957,en,N,N
9698,Extra Cheese for Poutines,e,0,0,957,en,N,N
9699,Extra Cheese for Sandwiches,e,0,0,957,fr,N,N
9700,Extra Cheese for Poutines,e,0,0,957,fr,N,N
9701,Crust Type,br,0,0,962,en,N,N
9702,Crust Type without Gluten Free,br,0,0,962,en,N,N
9703,Pizza Toppings,ci,0,0,962,en,N,N
9704,Pizza Toppings without Premium,ci,0,0,962,en,N,N
9705,Premium Toppings,ci,0,0,962,en,N,N
9706,Dips,sa,0,0,962,en,N,N
9707,Burgers ingredients,ci,0,0,962,en,N,N
9708,Salad Dressings,dr,0,0,962,en,N,N
9709,No bacon bits please!,e,0,0,962,en,N,N
9710,Subs Extra,ci,0,0,962,en,N,N
9711,Donair Sauces,sa,0,0,962,en,N,N
9712,Upgrade to Poutine,sd,0,0,962,en,N,N
9713,Wings Sauces,sa,0,0,962,en,N,N
9714,Add Bacon,ci,0,0,962,en,N,N
9715,Drinks can,d,0,0,962,en,N,N
9716,Wings Sauces (dressings section),dr,0,0,913,en,N,N
9717,Extra Chicken 3.00,e,0,0,913,en,N,N
9718,Sub Selection for Hot SUB COMBO,ci,0,0,913,en,N,N
9719,Sub Selection for Cold SUB COMBO,ci,0,0,913,en,N,N
9720,Extra Chicken 3.00,e,0,0,913,fr,N,N
9721,Wings Sauces (from dressings),dr,0,0,935,en,N,N
9722,Extra Chicken 3.00,e,0,0,935,en,N,N
9723,Extra Chicken 3.00,e,0,0,935,fr,N,N
9724,Chicken or Beef or Shrimp ,ci,0,0,136,en,N,N
9725,Chicken or Beef or Vegetables,ci,0,0,136,en,N,N
9726,Dinner For Two Options,sd,0,0,136,en,N,N
9727,Extra Meat Sauce,e,0,0,861,en,N,N
9728,Pelure de pomme de terre Meat Selection,ci,0,0,394,fr,N,N
9729,Sandwiches Bread Type,br,0,0,394,fr,N,N
9730,Fries for Wings,sd,0,0,394,fr,N,N
9731,Side dishes for Platters,sd,0,0,394,fr,N,N
9732,BURGERS Extras,e,0,0,394,fr,N,N
9733,Wings Sauces,sa,0,0,965,fr,N,N
9734,Classic Burgers Selection,ci,0,0,965,fr,N,N
9735,Gourmet Burgers Selection,ci,0,0,965,fr,N,N
9736,Pouine Selection (Custom ING),ci,0,0,965,fr,N,N
9737,Poutine Selection (Side DISHES),sd,0,0,965,fr,N,N
9738,Drinks can,d,0,0,965,fr,N,N
9739,Wings Sauces,sa,0,0,963,en,N,N
9740,Extras for Burgers,e,0,0,963,en,N,N
9741,Extras for Pastas,e,0,0,963,en,N,N
9742,Free Ing for Burgers,ci,0,0,963,en,N,N
9743,Extra Meat & Cheese for Poutines,e,0,0,963,en,N,N
9744,Extra Cheese & Meat for SUBS,e,0,0,963,en,N,N
9745,Dips,sa,0,0,963,en,N,N
9746,Crust Type,br,0,0,964,fr,N,N
9747,Crust Type without Gluten Free,br,0,0,964,fr,N,N
9748,Pizza Toppings,ci,0,0,964,fr,N,N
9749,Pizza Toppings without Premium,ci,0,0,964,fr,N,N
9750,Premium Toppings,ci,0,0,964,fr,N,N
9751,Dips,sa,0,0,964,fr,N,N
9752,Chicken for Salads,e,0,0,964,fr,N,N
9753,Nachos Extra Cheese,e,0,0,964,fr,N,N
9754,Wings Sauces,sa,0,0,964,fr,N,N
9755,Club Sandwich extra Cheese,e,0,0,964,fr,N,N
9756,Italian Meals Extras,e,0,0,964,fr,N,N
9757,SUBS Extras,e,0,0,964,fr,N,N
9758,SUBS Sauces,sa,0,0,964,fr,N,N
9759,Upgrade to Poutine,sd,0,0,964,fr,N,N
9760,Extra Brochette,e,0,0,964,fr,N,N
9761,Shawarma Extras,e,0,0,964,fr,N,N
9762,Pitas Extras,e,0,0,964,fr,N,N
9763,Shawarma & Donair (pita) Sauces,sa,0,0,964,fr,N,N
9764,Drinks can,d,0,0,964,fr,N,N
9765,Burgers free ingredients,ci,0,0,964,fr,N,N
9766,Burgers extra,e,0,0,964,fr,N,N
9767,Chicken or Beef,ci,0,0,964,fr,N,N
9768,Chicken or Filet Mignon,ci,0,0,964,fr,N,N
9769,Pizza Toppings,ci,0,0,963,en,N,N
9770,Upgrade to Poutine,sd,0,0,963,en,N,N
9771,Mediterranean Wrap Sauces,sa,0,0,963,en,N,N
9772,Dessert Pizza Toppings,ci,0,0,963,en,N,N
9773,Rice noodles or Egg noodles,ci,0,0,966,en,N,N
9774,Extra Meat & Extra Noodles,e,0,0,966,en,N,N
9775,Extra Grilled Meat & Extra Noodles & Extra Rice,e,0,0,966,en,N,N
9776,Rice Noodles or Egg Noodles,ci,0,0,966,fr,N,N
9777,Extra Meat & Noodles,e,0,0,966,fr,N,N
9778,Extra Grilled Meat & Noodles,e,0,0,966,fr,N,N
9779,Peanut or Plum Sauce,sa,0,0,836,en,N,N
9780,Ramen Noodle Soup Extras,e,0,0,708,en,N,N
9781,Tom Yum Noodle Soup Extras,e,0,0,708,en,N,N
9782,Pho Noodle Soup & Special Noodle Soup & Vermicelli Noodle Bowls Extras,e,0,0,708,en,N,N
9783,Shanghai Fried Noodles  & Pad Thai & Chow Mein Extras,e,0,0,708,en,N,N
9784,Vietnamese Subs Extras,e,0,0,708,en,N,N
9785,Fried Rice Extras,e,0,0,708,en,N,N
9786,Rice Bowls Extras,e,0,0,708,en,N,N
9787,Pooping Boba,ci,0,0,708,en,N,N
9788,Subs Extras,e,0,0,700,en,N,N
9789,Garlic Bread as Side dish,sd,0,0,362,en,N,N
9790,Chow Mein,ci,11649,0,856,en,N,N
9791,House Special Extras,e,0,0,946,en,N,N
9792,House Special Extras,e,0,0,946,fr,N,N
9793,Crust Type,br,0,0,968,en,N,N
9794,Pizza Toppings,ci,0,0,968,en,N,N
9795,Dips,sa,0,0,968,en,N,N
9796,Fries Selection,sd,0,0,968,en,N,N
9797,Nachos Extra Toppings,ci,0,0,968,en,N,N
9798,Wings Sauces,sa,0,0,968,en,N,N
9799,Gravy,sa,0,0,968,en,N,N
9800,Salads Dressings,dr,0,0,968,en,N,N
9801,Pastas Extra (Chicken Breast & Garlic Shrimp),ci,0,0,968,en,N,N
9802,Burger Extras,e,0,0,968,en,N,N
9803,Burgers and Sandwiches Side Dishes,sd,0,0,968,en,N,N
9804,Chicken Strips Sauces,sa,0,0,968,en,N,N
9805,Pastas baked cheese ,e,0,0,968,en,N,N
9806,Drinks can,d,0,0,346,fr,N,N
9807,Pigs in a Blanket Extras,e,0,0,935,en,N,N
9808,Pigs in a Blanket Extras,e,0,0,935,fr,N,N
9809,Side Dishes Selection,sd,0,0,970,en,N,N
9810,Replace with a large side 2.00,ci,0,0,970,en,N,N
9811,Replace with a large side 4.00,ci,0,0,970,en,N,N
9812,Extra skewer,e,0,0,970,en,N,N
9813,Chicken Cooking method,cm,0,0,970,en,N,N
9814,Wings Sauces,sa,0,0,970,en,N,N
9815,Extras for Salads,e,0,0,970,en,N,N
9816,Fruit Selection for Crepes,ci,0,0,970,en,N,N
9817,Side Dishes Selection,sd,0,0,970,fr,N,N
9818,Replace with a large side 2.00,ci,0,0,970,fr,N,N
9819,Replace with a large side 4.00,ci,0,0,970,fr,N,N
9820,Extra skewer,e,0,0,970,fr,N,N
9821,Chicken Cooking method,cm,0,0,970,fr,N,N
9822,Wings Sauces,sa,0,0,970,fr,N,N
9823,Extras for Salads,e,0,0,970,fr,N,N
9824,Fruit Selection for Crepes,ci,0,0,970,fr,N,N
9825,Pigs in a Blanket Extras,e,0,0,824,en,N,N
9826,White or Brown Bread,br,0,0,968,en,N,N
9827,Chicken Stir Fry Options,ci,0,0,968,en,N,N
9828,"Hot Dog, Buffalo Chicken Sandwich, Original Burger Combo,Angus Burger Extras",e,0,0,969,en,N,N
9829,"Hot Dog, Jr. Crispy, Buffalo Chicken Sandwich, Original Burger Combo,Angus Burger Sauces",sa,0,0,969,en,N,N
9830,"Hot Dog, Jr. Crispy, Buffalo Chicken Sandwich, Original Burger Combo,Angus Burger Toppings",ci,0,0,969,en,N,N
9831,Jr. Crispy Extras,e,0,0,969,en,N,N
9832,"Buffalo Chicken Sandwich, Grilled Chicken Sandwich Bun",br,0,0,969,en,N,N
9833,"Buffalo Chicken Sandwich Combo, Original Burger Combo,Angus Burger Side Dishes",sd,0,0,969,en,N,N
9834,"Buffalo Chicken Sandwich Combo, Original Burger Combo,Angus Burger Drinks",d,0,0,969,en,N,N
9835,Extra Original Patty for Original Burger Combo,dr,0,0,969,en,N,N
9836,Extra Angus Patty for Angus Burger Combo,dr,0,0,969,en,N,N
9837,Extra Jr. Burger Patty for Jr. Burger Combo,dr,0,0,969,en,N,N
9838,"Crispy Chicken Wrap Combo,Grilled Chicken Wrap Combo Premium Toppings",e,0,0,969,en,N,N
9839,Extra Chicken Strip,e,0,0,969,en,N,N
9840,Chicken Strips Dipping Sauces,sa,0,0,969,en,N,N
9841,Fish Sandwich Combo Sauces,sa,0,0,969,en,N,N
9842,Kids Sides,sd,0,0,969,en,N,N
9843,Kids Drinks,d,0,0,969,en,N,N
9844,Fries Condiments,ci,0,0,969,en,N,N
9845,Side Poutines Condiments,ci,0,0,969,en,N,N
9846,Side Salad Dressings,dr,0,0,969,en,N,N
9847,"Hot Dog, Buffalo Chicken Sandwich, Original Burger Combo,Angus Burger Extras",e,0,0,969,fr,N,N
9848,"Hot Dog, Jr. Crispy, Buffalo Chicken Sandwich, Original Burger Combo,Angus Burger Sauces",sa,0,0,969,fr,N,N
9849,"Hot Dog, Jr. Crispy, Buffalo Chicken Sandwich, Original Burger Combo,Angus Burger Toppings",ci,0,0,969,fr,N,N
9850,Jr. Crispy Extras,e,0,0,969,fr,N,N
9851,"Buffalo Chicken Sandwich, Grilled Chicken Sandwich Bun",br,0,0,969,fr,N,N
9852,"Buffalo Chicken Sandwich Combo, Original Burger Combo,Angus Burger Side Dishes",sd,0,0,969,fr,N,N
9853,"Buffalo Chicken Sandwich Combo, Original Burger Combo,Angus Burger Drinks",d,0,0,969,fr,N,N
9854,Extra Original Patty for Original Burger Combo,dr,0,0,969,fr,N,N
9855,Extra Angus Patty for Angus Burger Combo,dr,0,0,969,fr,N,N
9856,Extra Jr. Burger Patty for Jr. Burger Combo,dr,0,0,969,fr,N,N
9857,"Crispy Chicken Wrap Combo,Grilled Chicken Wrap Combo Premium Toppings",e,0,0,969,fr,N,N
9858,Extra Chicken Strip,e,0,0,969,fr,N,N
9859,Chicken Strips Dipping Sauces,sa,0,0,969,fr,N,N
9860,Fish Sandwich Combo Sauces,sa,0,0,969,fr,N,N
9861,Kids Sides,sd,0,0,969,fr,N,N
9862,Kids Drinks,d,0,0,969,fr,N,N
9863,Fries Condiments,ci,0,0,969,fr,N,N
9864,Side Poutines Condiments,ci,0,0,969,fr,N,N
9865,Side Salad Dressings,dr,0,0,969,fr,N,N
9866,Add Dry Noodle for 1.50,e,0,0,694,en,N,N
9867,Extra Bacon 2.99,e,0,0,863,en,N,N
9868,Extra Cheesy for 3 cheese garlic stix,e,0,0,863,en,N,N
9869,Add Bacon 3.99,ci,0,0,863,en,N,N
9870,Extra Dip for 3 cheese garlic stix,sa,0,0,863,en,N,N
9871,Wings Side Sauces,sd,0,0,275,en,N,N
9872,Wings Sauces,sa,0,0,973,en,N,N
9873,Extra Chicken,e,0,0,973,en,N,N
9874,Greek Platters Side Dishes Selection,sd,0,0,973,en,N,N
9875,Subs Sauces,sa,0,0,973,en,N,N
9876,Pizza Toppings,ci,0,0,973,en,N,N
9877,Pizza Toppings without Premium,ci,0,0,973,en,N,N
9878,Premium Toppings,ci,0,0,973,en,N,N
9879,Drinks 591ml,d,0,0,145,en,N,N
9880,Crust type,br,0,0,974,fr,N,N
9881,Pizza Toppings,ci,0,0,974,fr,N,N
9882,Pizza Toppings without Premium,ci,0,0,974,fr,N,N
9883,Premium Toppings,ci,0,0,974,fr,N,N
9884,Platter Selection,sd,0,0,974,fr,N,N
9885,Pasta Extras,e,0,0,974,fr,N,N
9886,Hot or Cold Sub,cm,0,0,974,fr,N,N
9887,Sub Selection,sd,0,0,974,fr,N,N
9888,Dips,sa,0,0,974,fr,N,N
9889,Salad Dressings,dr,0,0,974,fr,N,N
9890,Donairs Sauces,sa,0,0,974,fr,N,N
9891,Drinks can,d,0,0,974,fr,N,N
9892,Upgrade to poutine,sd,0,0,974,fr,N,N
9893,Extra Cheese for Club Sandwich,e,0,0,974,fr,N,N
9894,Extra Cheese for Poutine,e,0,0,974,fr,N,N
9895,Sauce for Fries,e,0,0,974,fr,N,N
9896,Wings Sauces,sa,0,0,974,fr,N,N
9897,Shawarma Platters Sauces on Side,sa,0,0,974,fr,N,N
9898,Extra Pita 0.75,e,0,0,974,fr,N,N
9899,Sandwiches Custom Ing,ci,0,0,974,fr,N,N
9900,Shawarma Platters Custom Ing.,ci,0,0,974,fr,N,N
9901,Dips,sa,0,0,973,en,N,N
9902,Burgers Extras,e,0,0,973,en,N,N
9903,Platters Side Dishes,sd,0,0,973,en,N,N
9904,Extra Cheese for Poutines,e,0,0,973,en,N,N
9905,Shawarma Extra Sauce,sa,0,0,973,en,N,N
9906,Shawarma Platter Extra Bread,e,0,0,973,en,N,N
9907,Drinks can,d,0,0,973,en,N,N
9908,Trio Side Dishes,sd,0,0,973,en,N,N
9909,Pizza Toppings,ci,0,0,973,fr,N,N
9910,Pizza Toppings without Premium,ci,0,0,973,fr,N,N
9911,Premium Toppings,ci,0,0,973,fr,N,N
9912,Dips,sa,0,0,973,fr,N,N
9913,Wings Sauces,sa,0,0,973,fr,N,N
9914,Extra Chicken 4.99,e,0,0,973,fr,N,N
9915,Shawarma Extra Sauce,sa,0,0,973,fr,N,N
9916,Trio Side Dishes,sd,0,0,973,fr,N,N
9917,Drinks can,d,0,0,973,fr,N,N
9918,Greek Platters Side Dishes Selection,sd,0,0,973,fr,N,N
9919,Extra Pita Bread,e,0,0,973,fr,N,N
9920,Platters Side Dishes,sd,0,0,973,fr,N,N
9921,Burgers Extras,e,0,0,973,fr,N,N
9922,Extra Cheese for Poutines,e,0,0,973,fr,N,N
9923,Subs Sauces,sa,0,0,973,fr,N,N
9924,Sour Cream for Wings,e,0,0,789,en,N,N
9925,Shawarma & Doanir extra meat & cheese,e,0,0,963,en,N,N
9926,The Stunner Sub Toppings,ci,0,0,963,en,N,N
9927,Deep Fried Chocolate Bar Selection,ci,0,0,963,en,N,N
9928,Lumber King Double Stack Crust Options,br,0,0,863,en,N,N
9929,Special Combination Plates Dishes Selection,ci,0,0,975,en,N,N
9930,Upgrade to poutine 3.00,sd,0,0,930,fr,N,N
9931,Spaghetti Custom Ingredients,ci,0,0,512,en,N,N
9932,Burgers Side Dishes,sd,0,0,923,en,N,N
9933,Drinks can for Pita Sandwiches,d,0,0,923,en,N,N
9934,Extra Chicken Stick,e,0,0,923,en,N,N
9935,Vegetable Course Side Dishes for Combo,sd,0,0,976,en,N,N
9936,Regular or Spicy Cooking Meth,cm,0,0,976,en,N,N
9937,Crust Type,br,0,0,977,en,N,N
9938,Pizza Toppings,ci,0,0,977,en,N,N
9939,Pizza Toppings without Premium,ci,0,0,977,en,N,N
9940,Premium toppings,ci,0,0,977,en,N,N
9941,Pizza Sauces,dr,0,0,977,en,N,N
9942,Dips,sa,0,0,977,en,N,N
9943,Wings Sauces,sa,0,0,977,en,N,N
9944,Fries & Coleslaw or Poutine,sd,0,0,977,en,N,N
9945,Extras for Burgers,e,0,0,977,en,N,N
9946,Burgers Ingredients,ci,0,0,977,en,N,N
9947,Extra Chicken,e,0,0,977,en,N,N
9948,Drinks can,d,0,0,977,en,N,N
9949,Crust type without gluten free,br,0,0,547,en,N,N
9950,Drinks 591ml,d,0,0,162,en,N,N
9951,Donair Sauces,sa,0,0,978,en,N,N
9952,Wings Sauces,sa,0,0,978,en,N,N
9953,Creamy Coleslaw 1.05,e,0,0,978,en,N,N
9954,Donair Sub Sauces,sa,0,0,978,en,N,N
9955,Crust type,br,0,0,978,en,N,N
9956,Crust type without GF,br,0,0,978,en,N,N
9957,Pizza Toppings,ci,0,0,978,en,N,N
9958,Pizza Toppings without Premium,ci,0,0,978,en,N,N
9959,Premium toppings,ci,0,0,978,en,N,N
9960,Dips,sa,0,0,978,en,N,N
9961,Half Priced Extra Cheese for PIZZA,e,0,0,978,en,N,N
9962,Drinks 591 ml WITH PRICES,d,0,0,978,en,N,N
9963,CHicken Caesar Salad Chicken Options,cm,0,0,833,en,N,N
9964,Drinks + Aquafina with Prices,d,0,0,978,en,N,N
9965,Easter Pizza Tail Selection,ci,0,0,863,en,N,N
9966,NEW Meat & Cheese for Donairs,e,0,0,512,en,N,N
9967,Subs EXTRAS,e,0,0,512,en,N,N
9968,Chicken or Gyro for SALADS,e,0,0,923,en,N,N
9969,Specialty Poutines Selection,sd,0,0,923,en,N,N
9970,Chicken for Salds,e,0,0,934,en,N,N
9971,Platters Side Dishes,sd,0,0,934,en,N,N
9972,Extra Gravy 1.5,e,0,0,789,en,N,N
9973,Sauces (gravy),sa,0,0,789,en,N,N
9974,Poutine Toppings,ci,0,0,850,en,N,N
9975,Poutine Toppings,ci,0,0,850,fr,N,N
9976,Side Dishes for Pita Wraps,sd,0,0,919,en,N,N
9977,Cup of Parmesan,e,0,0,721,en,N,N
9978,Garlic Potatoes & Salads Extras,e,0,0,919,en,N,N
9979,Samosa Selection,ci,0,0,235,en,N,N
9980,Kathi Roll Selection,e,0,0,235,en,N,N
9981,Biryani Selection,sd,0,0,235,en,N,N
9982,Drinks can,d,0,0,923,en,N,N
9983,Upgrade to poutine ,sd,0,0,923,en,N,N
9984,Luncheon Specials Side Dishes,sd,0,0,874,en,N,N
9985,Extras For Luncheon,e,0,0,874,en,N,N
9986,Ice Cream Flavours,ci,0,0,855,en,N,N
9987,Ice Cream Flavours,ci,0,0,852,en,N,N
9988,Ice Cream Flavours,ci,0,0,853,en,N,N
9989,Vegetable Curry Selection,ci,0,0,218,en,N,N
9990,Non-Vegetarian Curry Selection,ci,0,0,218,en,N,N
9991,Desserts for Platters,sd,0,0,218,en,N,N
9992,Pakora or Onion Bhaji,e,0,0,218,en,N,N
10002,Pizza Toppings,ci,0,0,981,fr,N,N
10003,Pizza Toppings without Premium,ci,0,0,981,fr,N,N
10004,Premium Toppings,ci,0,0,981,fr,N,N
10005,Dips,sa,0,0,981,fr,N,N
10006,Calzone Toppings,ci,0,0,981,fr,N,N
10007,NEW 3 Appetizers + 1 Free,sd,0,0,863,en,N,N
10008,Upgrades for platters,sd,0,0,512,en,N,N
10009,Chow Mein,ci,0,0,982,en,N,N
10010,Burgers free ing,ci,0,0,982,en,N,N
10011,Upgrade to poutine,sd,0,0,982,en,N,N
10012,Salads Dressings,dr,0,0,982,en,N,N
10013,Wings Sauces,sa,0,0,982,en,N,N
10014,Extra Skewer 3.99 and Veggie Brochette,e,0,0,904,en,N,N
10015,Extra Skewer 8.99 and Veggie Brochette,e,0,0,904,en,N,N
10016,Gravy 1.25,sa,0,0,200,en,N,N
10017,Chicken or Gyro,ci,0,0,923,en,N,N
10018,Sauces for Zucchini,sa,0,0,175,en,N,N
10019,Chicken Finger Platter SAUCES,sa,0,0,901,en,N,N
10020,Extra Sauces Optional,sa,0,0,101,en,N,N
10021,Extra Meat Skewers Optional,e,0,0,101,en,N,N
10022,FAMILY DINNER No2 Gaeng-Panang Options,ci,0,0,983,en,N,N
10023,FAMILY DINNER No2 Pad Seew Noodle Options,e,0,0,983,en,N,N
10024,BBQ Pork for Wonton Soup,ci,0,0,985,en,N,N
10025,Extra Cashew Nuts,e,0,0,985,en,N,N
10026,Pizza Crust,br,0,0,394,fr,N,N
10027,Upgrade to POUTINE 7.20,sd,0,0,394,fr,N,N
10028,Donair Sauces,sa,0,0,987,en,N,N
10029,Wings Sauces,sa,0,0,987,en,N,N
10030,Creamy Coleslaw 1.55,e,0,0,987,en,N,N
10031,Donair Sub Sauces,sa,0,0,987,en,N,N
10032,Crust type,br,0,0,987,en,N,N
10033,Crust type without GF,br,0,0,987,en,N,N
10034,Pizza Toppings,ci,0,0,987,en,N,N
10035,Pizza Toppings without Premium,ci,0,0,987,en,N,N
10036,Premium toppings,ci,0,0,987,en,N,N
10037,Dips,sa,0,0,987,en,N,N
10038,Half Priced Extra Cheese for PIZZA,e,0,0,987,en,N,N
10039,Drinks 591 ml WITH PRICES,d,0,0,987,en,N,N
10040,Drinks + Aquafina with Prices,d,0,0,987,en,N,N
10041,Combo #1 Side Dishes,sd,0,0,883,en,N,N
10042,Drinks 1L,d,0,0,883,en,N,N
10043,Poutine Extras,e,0,0,865,en,N,N
10044,Dinner for Two Extra fish or popcorn shrimp,e,0,0,865,en,N,N
10045,Extra Chicken,e,0,0,825,fr,N,N
