"id","name","restaurant"
"4931","Third Taco FIlling","697"
"4932","First Taco Toppings","697"
"4933","Second Taco Toppings","697"
"4934","Third Taco Toppings","697"
"4935","First Taco Sauces","697"
"4936","Second Taco Sauces","697"
"4937","Third Taco Sauces","697"
"4938","First Taco Extra Meat","697"
"4939","Second Taco Extra Meat","697"
"4940","Third Taco Extra Meat","697"
"4941","First Taco Vegetarian Filling","697"
"4942","Second Vegetarian Taco Filling","697"
"4943","Third Vegetarian Taco","697"
"4944","new choice of salad","637"
"4945","First Choice (for both dishes from THALI )","699"
"4946","Second Choice FIRST DISH (Vegetarian)","699"
"4947","Second Choice SECOND DISH (Non Vegetarian)","699"
"4951","Premium Toppings Large---1st Pizza","128"
"4952","Premium Toppings Large-----2nd Pizza","128"
"4953","2 Dips Free","128"
"4954","Pizza 10 ","391"
"4955","1 Sous Marin 7","391"
"4956","Pizza 13","391"
"4957","Wings cooking Method and Sauces for Small ","145"
"4958","Wings cooking method and sauces Medium","145"
"4959","Wings cooking method and sauces Large","145"
"4960","Sous marin vous NEW","702"
"4961","First Pizza --2 pour 1 NEW","702"
"4962","Second pizza - 2 pour 1 NEW","702"
"4963","Pizza Dips NEW","702"
"4964","1 Small Pizza & 10 Wings No1 NEW","702"
"4965","1 Medium Pizza & 14 Wings No1 NEW","702"
"4966","1 Large Pizza & 18 Wings No1 NEW","702"
"4967","1 Small Pizza & 10 Wings No 2 NEW","702"
"4968","1 Medium Pizza & 14 Wings No 2 NEW","702"
"4969","1 Large Pizza & 18 Wings No 2 NEW","702"
"4970","Wings Sauces NEW","702"
"4971","2 Medium No1 NEW","702"
"4972","2 Large No1 NEW","702"
"4973","2 Medium No 2 NEW","702"
"4974","2 Large No 2 NEW","702"
"4975","Large Pizza Garnie NEW","702"
"4976","2 Poutines","702"
"4977","1 Poutine","702"
"4978","Sous marin vous NEW","703"
"4979","First Pizza --2 pour 1 NEW","703"
"4980","Second pizza - 2 pour 1 NEW","703"
"4981","Pizza Dips NEW","703"
"4982","1 Small Pizza & 10 Wings No1 NEW","703"
"4983","1 Medium Pizza & 14 Wings No1 NEW","703"
"4984","1 Large Pizza & 18 Wings No1 NEW","703"
"4985","1 Small Pizza & 10 Wings No 2 NEW","703"
"4986","1 Medium Pizza & 14 Wings No 2 NEW","703"
"4987","1 Large Pizza & 18 Wings No 2 NEW","703"
"4988","Wings Sauces NEW","703"
"4989","2 Medium No1 NEW","703"
"4990","2 Large No1 NEW","703"
"4991","2 Medium No 2 NEW","703"
"4992","2 Large No 2 NEW","703"
"4993","Large Pizza Garnie NEW","703"
"4994","2 Poutines","703"
"4995","1 Poutine","703"
"4996","Premium toppings Large","704"
"4997","One Topping 2 pizzas","704"
"4998","Two Toppings 2 pizzas","704"
"4999","Three Toppings 2 pizzas","704"
"5000","Four Toppings 2 pizzas ","704"
"5001","Five Toppings 2 pizzas","704"
"5002","Premium toppings First pizza----- 2 pizza deals","704"
"5003","Premium toppings Second Pizza------2 pizza deals","704"
"5004","Plain 2 pizzas","704"
"5006","Dips","704"
"5007","Large pizza ","704"
"5008","Wings large ","704"
"5009","Dips large","704"
"5010","X- Large Pizza","704"
"5011","Premium toppings x large","704"
"5012","2 Medium Pizza","704"
"5013","Premium toppings 2 medium------First Pizza","704"
"5014","Premium toppings 2 medium----- Second Pizza","704"
"5015","Entrees","701"
"5016","Side Curry","701"
"5017","Dessert","701"
"5018","2 Beef Shawarma","234"
"5019","2 Beef Shawarmas","234"
"5020","Three Toppings","303"
"5021","Bubble Tea Flavours","708"
"5022","Jelly Types","708"
"5023","Add Pooping Boba","708"
"5024","Add more -2 Pizza Toppings","710"
"5025","Add more- 3 Pizza Toppings","710"
"5026","1 Topping","710"
"5027","2 Toppings","710"
"5028","3 Toppings","710"
"5029","4 Toppings","710"
"5030","5 Toppings","710"
"5031","Premium Toppings","710"
"5032","2 Panzerottis","710"
"5033","1 Small 3 Toppings","710"
"5034","1 Medium 3 Toppings","710"
"5035","1 Large 3 Toppings","710"
"5036","Premium Toppings Small","710"
"5037","Premium Toppings Medium","710"
"5038","Premium Toppings Large","710"
"5039","2 Small 3 Toppings","710"
"5040","2 Medium 3 Toppings","710"
"5041","2 Large 3 Toppings","710"
"5042","Premium Toppings Small --1st Pizza","710"
"5043","Premium Toppings Small ---2nd Pizza","710"
"5044","Premium Toppings Medium ---1st Pizza","710"
"5045","Premium Toppings Medium ---2nd Pizza","710"
"5046","Premium Toppings Large ---1st Pizza","710"
"5047","Premium Toppings Large ---2nd Pizza","710"
"5048","3 Large 3 Toppings","710"
"5049","Premium Toppings Large ---3rd Pizza","710"
"5050","Wings Sauce","710"
"5051","Dips","710"
"5052","1st Dip Free","710"
"5053","2 Dips Free","710"
"5054","3 Dips Free","710"
"5058","3 Small 3 Toppings","710"
"5059","3 Medium 3 Toppings","710"
"5060","3 X-Large 3 Toppings","710"
"5061","Premium Toppings Small ---3rd Pizza","710"
"5062","Premium Toppings Medium---3rd Pizza","710"
"5063","Premium Toppings XLarge----1st Pizza","710"
"5064","Premium Toppings XLarge----2nd Pizza","710"
"5065","Premium Toppings XLarge----3rd Pizza","710"
"5066","10 Wings","710"
"5067","One Topping","712"
"5068","Two Toppings","712"
"5069","Premium Toppings","712"
"5070","Dips","712"
"5071","NEW 2 Small Pizza 3 Toppings","255"
"5072","NEW 2 Medium 3 Toppings Pizza","255"
"5073","NEW 2 Large 3 Toppings Pizza","255"
"5074","Premium Toppings Small --1st Pizza","255"
"5075","Premium Toppings Small ---2nd Pizza","255"
"5076","Premium Toppings Medium---1st Pizza","255"
"5077","Premium Toppings Medium ---2nd Pizza","255"
"5078","Premium Toppings Large ---1st Pizza","255"
"5079","Premium Toppings Large ---2nd Pizza","255"
"5080","Premium Toppings Large","402"
"5081","Premium Toppings Medium","402"
"5082","Premium Toppings XLarge","402"
"5083","2 Medium Pizza Special Parenteau","389"
"5084","Burrito Tortilla Type for Platter","697"
"5085","Burrito, Quesadilla, Nachos, Tacos Regular Filling for Platter","697"
"5086","NEW TACO Regular Toppings (cheese and vegetables)","697"
"5087","NEW TACO Premium Toppings","697"
"5088","First Taco Premium Toppings","697"
"5089","Second Taco Premium Toppings","697"
"5090","Third Taco Premium Toppings","697"
"5091","Extra Fish","697"
"5092","NEW Quesadilla Toppings (cheese and vegetables)","697"
"5093","NEW Quesadilla Vegetarian Toppings","697"
"5094","Extra Fish","607"
"5095","Burrito Tortilla Type for Platter","607"
"5096","Burrito, Quesadilla, Nachos, Tacos Regular Filling for Platter","607"
"5097","NEW Quesadilla Toppings (cheese and vegetables)","607"
"5098","NEW Quesadilla Vegetarian Toppings","607"
"5099","NEW TACO Regular Toppings (cheese and vegetables)","607"
"5100","NEW TACO Premium Toppings","607"
"5101","First Taco Premium Toppings","607"
"5102","Second Taco Premium Toppings","607"
"5103","Third Taco Premium Toppings","607"
"5104","2 Large Donairs","425"
"5105","1 Large Pizza 3 Toppings","673"
"5106","Premium Toppings Large","673"
"5107","1 Large Pizza 3 Toppings","673"
"5108","Premium Toppings Large","673"
"5109","Twins Pizza toppings and crust","717"
"5110","Dips","717"
"5111","Small Pizza","717"
"5112","Wings sauces","717"
"5113","Medium Pizza","717"
"5114","Large Pizza","717"
"5115","X-Large Pizza","717"
"5116","3 medium pizza and 1 topping","717"
"5117","Firs 3 Dips Free","717"
"5118","Sub Choices","717"
"5119","Premium Toppings Medium---1st pizza","717"
"5120","Premium Toppings Medium---2nd Pizza","717"
"5121","Premium Toppings Medium----3rd pizza","717"
"5122","1 medium pizza and 3 toppings","717"
"5123","Premium Pizza Toppings Medium","717"
"5124","1 Large Pizza 3 Toppings","717"
"5125","Premium Toppings Large","717"
"5126","2 medium pizza and 3 toppings","717"
"5127","2 med pizza and 3 top-premium 1","717"
"5128","2 med and 3 top pizza - premium 2","717"
"5129","2 med pizza 3 top -wings","717"
"5130","First 2 Dips Free","717"
"5131","2 large pizza 3 toppings","717"
"5132","2 lg pizza 3 top -premium 1","717"
"5133","2 large pizza 3 top- prem 2","717"
"5134","1 small pizza 2 toppings","717"
"5135","Premium Toppings Small","717"
"5136","1 medium pizza 2 toppings","717"
"5137","1 med pizza 2 top - premium","717"
"5138","1st Dip Free","717"
"5139","First 2 Dips Free","717"
"5140","First 3 Dips Free","717"
"5141","3 large triple threat","717"
"5142","Premium toppings large pizza -------1st pizza ","717"
"5143","Premium toppings large pizza ----------------2nd pizza ","717"
"5144","Premium toppings large ----3rd pizza","717"
"5154","Small Pizza 3 Toppings Special","358"
"5155","Premium Toppings Large","94"
"5156","Premium Toppings Large ---1st Pizza","94"
"5157","Premium Toppings Large ---2nd Pizza","94"
"5158","Premium Toppings Twins ---1st pizza","94"
"5159","Premium Toppings Twins---2nd Pizza","94"
"5160","One Topping","718"
"5161","Two Toppings","718"
"5162","Premium Toppings","718"
"5163","Dips","718"
"5164","Twins 2 Toppings","718"
"5165","Twins 4 Toppings","718"
"5166","Twins 6 Toppings","718"
"5167","Premium Toppings Twins----1st pizza","718"
"5168","Premium Toppings Twins---2nd pizza","718"
"5169","Large Pizza 3 Toppings","718"
"5170","Medium Pizza 3 Toppings","718"
"5171","Premium Toppings Large","718"
"5172","Premium Toppings Medium","718"
"5173","Wings Sauces","718"
"5174","Desserts","181"
"5175","1 Item Pizza","722"
"5176","2 Items Pizza","722"
"5177","3 Items Pizza","722"
"5178","4 Items Pizza","722"
"5179","5 Items Pizza","722"
"5180","Premium Toppings","722"
"5181","4 Toppings","205"
"5182","STEP 7 Only For Create Your Own Stir Fry - Free Side of Rice","684"
"5183","1 Item","726"
"5184","Premium Toppings","726"
"5185","Pizza Dips","726"
"5186","Twins 1 Topping","726"
"5187","Twins 2 Toppings","726"
"5188","Twins 3 Toppings","726"
"5189","Twins Pizza Premium Toppings-----1st Pizza","726"
"5190","Twins Pizza Premium Toppings-----2nd Pizza","726"
"5191","Large Pizza 3 Toppings F.Deal","726"
"5192","Wings Sauces","726"
"5193","Large Poutine or Chef Salad","726"
"5194","Premium Toppings Large","726"
"5195","Medium Pizza Deal 3 Toppings","726"
"5196","Premium Toppings Medium","726"
"5197","Large Pizza Deal 3 Toppings","726"
"5198","Large Pizza 1 Topping","726"
"5199","VEGETARIAN SALAD BOWL TOPPINGS","607"
"5200","Nachos Fillings NEW","607"
"5201","Nachos Toppings (cheese and vegetables) NEW","607"
"5202","FISH $1.00","607"
"5203","TACO PREMIUM TOPPINGS NEW","607"
"5204","Vegetarian Nachos Toppings NEW","607"
"5205","VEGETARIAN SALAD BOWL TOPPINGS","697"
"5206","Nachos Fillings NEW","697"
"5207","Nachos Toppings (cheese and vegetables) NEW","697"
"5208","Vegetarian Nachos Toppings NEW","697"
"5209","1 topping","721"
"5210","2 toppings","721"
"5211","3 toppings","721"
"5212","4 toppings","721"
"5213","Premium toppings","721"
"5214","Dips","721"
"5215","two pizza deal 1 topping","721"
"5216","two pizza deal 2 toppings","721"
"5217","two pizza deal 3 toppings","721"
"5218","two pizza deal 4 toppings","721"
"5219","Premium toppings---1st Pizza","721"
"5220","Premium toppings-----2nd Pizza","721"
"5221","Vegetables Entrees","701"
"5222","Soup Ingredients -Step 3","644"
"5223","2 Small 3 Toppings Pizza","200"
"5224","Premium Toppings Small----1st pizza","200"
"5225","Premium Toppings Small-----2nd Pizza","200"
"5226","2 Medium 3 Toppings Pizza","200"
"5227","Premium Toppings Medium-----1st Pizza","200"
"5228","Premium Toppings Medium-----2nd Pizza","200"
"5229","2 Large 3 Toppings Pizza","200"
"5230","Premium Toppings Large----1st Pizza","200"
"5231","Premium Toppings Large-----2nd Pizza","200"
"5232","2 Spaghetti Special","200"
"5233","Wings Sauces","200"
"5234","Wings Sauces","721"
"5235","1 Large 3 Toppings","724"
"5236","First 2 Dips Free","724"
"5237","2 Medium 4 Toppings Combined","724"
"5238","3 Medium 6 Toppings Combined","724"
"5239","2 Large 4 Toppings","724"
"5240","Wings Sauces","724"
"5241","Dips","724"
"5242","First 3 Dips Free","724"
"5243","Dips- Small","722"
"5244","1 Topping","729"
"5245","2 Toppings","729"
"5246","3 Toppings","729"
"5247","Premium Toppings","729"
"5248","2 Pizza deal 2 Toppings Combined","729"
"5249","2 Pizza deal 4 Toppings Combined","729"
"5250","2 Pizza deal 6 Toppings Combined","729"
"5251","Two Pizza Deal Premium Toppings-----1st Pizza","729"
"5252","Two Pizza Deal Premium Toppings-----2nd Pizza","729"
"5253","2 Large Pizza 3 toppings","729"
"5254","Premium Toppings Large ---1st Pizza","729"
"5255","Premium Toppings Large ----2nd Pizza","729"
"5256","1 Large 3 Toppings Pizza","729"
"5257","Premium Toppings Large","729"
"5258","1 Medium 3 Toppings Pizza","729"
"5259","Premium Toppings Medium","729"
"5260","1 Large 4 Toppings Pizza","729"
"5261","Garden Salad Dressing","729"
"5262","Wings Sauces","729"
"5263","Dips","729"
"5264","First 2 Dips Free","729"
"5265","1st Dip Free","157"
"5266","Change your Size","157"
"5267","Chef Salad Dressing","157"
"5268","1 Appetizer ( Meals for 1, 2)","517"
"5269","2 Appetizers (Meal 4)","517"
"5270","3 Appetizers (Meal 6)","517"
"5271","1 Main Course (Meal 1)","517"
"5272","3 Main Courses (Meal 2)","517"
"5273","6 Main Courses (Meal 4)","517"
"5274","8 Main Courses (Meal 6)","517"
"5275","1 Dessert","517"
"5276","2 Desserts","517"
"5277","3 Desserts","517"
"5278","4 Desserts","517"
"5279","2 For 1 Pizza","527"
"5280","Pizza toppings (2 for 1)","732"
"5281","Pizza toppings Small","732"
"5282","Pizza Toppings X-Large","732"
"5283","2 XLarge Pizzas ","732"
"5284","2 XL Pizzas Toppings and Type Selection","732"
"5285","Pizza Selection","732"
"5286","1st Souvlaki Platter","549"
"5287","2nd Souvlaki Platter","549"
"5288","3rd Souvlaki Platter","549"
"5289","4th Souvlaki Platter","549"
"5290","5th Souvlaki Platter","549"
"5291","ADD ONS 1st Platter","549"
"5292","ADD ONS 2nd Platter","549"
"5293","ADD ONS 3rd Platter","549"
"5294","ADD ONS 4th Platter","549"
"5295","Extra Skewer 5th Platter","549"
"5296","CREATE YOUR OWN PIZZA Premium Toppings","549"
"5297","First 2 dips free","637"
"5298","2 Pizza 12 inch","637"
"5299","18 inch pizza up to 5 toppings","637"
"5300","Extras for RIce/Vermicelli","644"
"5301","Small Mix Platter - Burrito selection","733"
"5302","Small Mix Platter- Quesadilla selection","733"
"5303","Medium Mix Platter- Burrito selection","733"
"5304","Medium Mix Platter- Quesadilla selection","733"
"5305","Large Mix Platter- Burrito selection","733"
"5306","Large Mix Platter- Quesadilla selection","733"
"5307","Guacamole for 5","733"
"5308","Guacamole for 14","733"
"5309","Guacamole for 28 ","733"
"5310","2 Large Pizza Special 1 Topping","120"
"5311","Premium Toppings Large ----1st pizza","120"
"5312","Premium Toppings Large----2nd Pizza","120"
"5313","One Item Pizza","734"
"5314","Two Items Pizza","734"
"5315","Three Items Pizza","734"
"5316","Premium Toppings","734"
"5317","Twins Pizza","734"
"5318","Dips","734"
"5319","4 Large Pizza","734"
"5320","4 Large Pepperoni or Cheese Pizza","734"
"5321","2 Large Pizzas Party Special","734"
"5322","Premium Toppings Large ---1st Pizza","734"
"5323","Premium Toppings Large ---2nd Pizza","734"
"5324","Wings cooking method and 3 suaces (50 wings)","734"
"5325","Small Pizza 3 Toppings","734"
"5326","Premium Toppings Small","734"
"5327","Medium Pizza 3 Toppings","734"
"5328","Premium Toppings Medium","734"
"5329","Large Pizza 3 Toppings","734"
"5330","Premium Toppings Large","734"
"5331","2 Medium Pizza 3 Toppings","734"
"5332","Premium Toppings Medium ---1st pizza","734"
"5333","Premium Toppings Medium ---2nd Pizza","734"
"5334","Wings Cooking Method ( +1.50 for Breaded)","734"
"5335","Wings Cooking Method ( +2.00 for Breaded)","734"
"5336","Wings Cooking Method ( +2.50 for Breaded)","734"
"5337","Wings Cooking Method ( +3.00 for Breaded)","734"
"5338","Pasta Special","134"
"5339","2 Souvlaki Platters Special Meat Selection","120"
"5340","1st Dip Free","670"
"5341","Half Priced Extra Cheese --- 1st pizza","512"
"5342","Half Priced Extra Cheese ---2nd pizza","512"
"5343","Half Priced Extra Cheese ---1st pizza","164"
"5344","Half Priced Extra Cheese --- 2nd pizza","164"
"5345","Half Priced Extra Cheese --- 1st pizza","172"
"5346","Half Priced Extra Cheese --- 2nd pizza","172"
"5347","Half Priced Extra Cheese --- 1st pizza","204"
"5348","Half Priced Extra Cheese --- 2nd pizza","204"
"5349","Half Priced Extra Cheese --- 1st pizza","205"
"5350","Half Priced Extra Cheese --- 2nd pizza","205"
"5351","Half Priced Extra Cheese for Pizza","205"
"5352","Half Priced Extra Cheese --- 1st pizza","207"
"5353","Half Priced Extra Cheese --- 2nd pizza","207"
"5354","Half Priced Extra Cheese ---1st pizza","209"
"5355","Half Priced Extra Cheese ---2nd pizza","209"
"5356","Half Priced Extra Cheese --- 1st pizza","210"
"5357","Half Priced Extra Cheese --- 2nd pizza","210"
"5358","Half Priced Extra Cheese --- 1st pizza ","211"
"5359","Half Priced Extra Cheese --- 2nd pizza","211"
"5360","Half Priced Extra Cheese --- 1st Pizza","190"
"5361","Half Priced Extra Cheese --- 2nd pizza","190"
"5362","1 topping to 3 toppings","737"
"5363","4 toppings","737"
"5364","5 toppings","737"
"5365","Premium Toppings","737"
"5366","Dips","737"
"5367","Twins 2 Toppings","737"
"5368","Twins 4 Toppings","737"
"5369","Twins 6 toppings","737"
"5370","1 Small Pizza 3 toppings","737"
"5371","1 Medium Pizza 3 toppings","737"
"5372","1 Large Pizza 3 Toppings","737"
"5373","Wings Sauces","737"
"5374","Medium pizza 3 toppings","96"
"5375","Wings Sauces","96"
"5376","Large pizza 3 toppings","96"
"5377","Premium Toppings Large","96"
"5378","Twins 1 Topping","142"
