combo_group_id,combo_rules
2630,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""Choose 1 topping""}}}"
2632,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings for first pizza""}}}"
2633,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings for second pizza""}}}"
2634,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 2, ""max"": 0, ""free_quantity"": 2, ""display_order"": 2, ""display_header"": ""Choose 2 toppings""}}}"
2635,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""Choose 3 toppings""}}}"
2636,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2637,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""First topping free""}}}"
2638,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 2, ""max"": 0, ""free_quantity"": 2, ""display_order"": 2, ""display_header"": ""First 2 Toppings Free""}}}"
2639,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2640,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 4, ""max"": 0, ""free_quantity"": 4, ""display_order"": 2, ""display_header"": ""First 4 Toppings Free""}}}"
2641,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 5, ""max"": 0, ""free_quantity"": 5, ""display_order"": 2, ""display_header"": ""First 5 Toppings Free""}}}"
2642,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings 1st Pizza""}}}"
2643,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings 2nd Pizza""}}}"
2644,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""First Topping Free""}}}"
2645,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings 1st Pizza""}}}"
2646,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings 2nd Pizza""}}}"
2647,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Add More Toppings""}}}"
2649,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Add More Toppings""}}}"
2650,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2651,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2652,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2653,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": ""Choose your Salad""}"
2654,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2655,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2656,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2657,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2658,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2659,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2660,"{""item_count"": 2, ""show_pizza_icons"": true, ""display_header"": ""First Pizza;Second Pizza"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": -1, ""max"": 0, ""free_quantity"": 4, ""display_order"": 2, ""display_header"": ""First 4 Toppings Free""}}}"
2661,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings 1st Pizza""}}}"
2662,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings 2nd Pizza""}}}"
2663,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """"}"
2664,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""First Item Free!""}}}"
2665,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium Toppings""}}}"
2666,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2667,"{""item_count"": 2, ""show_pizza_icons"": false, ""display_header"": ""Choose 2 items from first category ""}"
2668,"{""item_count"": 2, ""show_pizza_icons"": false, ""display_header"": ""Choose 2 items from second category""}"
2669,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2670,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2671,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2672,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2673,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2674,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2675,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2676,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2677,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """", ""modifier_rules"": {""side_dishes"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 5, ""display_header"": ""Side Dish""}}}"
2678,"{""item_count"": 2, ""show_pizza_icons"": false, ""display_header"": ""First Donair;Second Donair"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Custom Ingredients""}}}"
2679,"{""item_count"": 2, ""show_pizza_icons"": false, ""display_header"": ""First Shawarma;Second Shawarma"", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Custom Ingredients""}}}"
2680,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2681,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 1, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Choose your Meat""}}}"
2682,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 1, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Choose your Cheese""}}}"
2683,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 7, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Choose your Toppings""}}}"
2684,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2685,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2686,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 Toppings Free""}}}"
2687,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2688,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium toppings""}}}"
2689,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2690,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": ""Pita""}"
2695,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2696,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": ""Pita au Choix""}"
2697,"{""item_count"": 2, ""show_pizza_icons"": false, ""display_header"": ""Dish 1;Dish 2""}"
2698,"{""item_count"": 3, ""show_pizza_icons"": false, ""display_header"": ""Dish 1;Dish 2; Dish 3""}"
2699,"{""item_count"": 4, ""show_pizza_icons"": false, ""display_header"": ""Dish 1;Dish 2; Dish 3;Dish 4""}"
2700,"{""item_count"": 5, ""show_pizza_icons"": false, ""display_header"": ""Dish 1;Dish 2; Dish 3;Dish 4;Dish 5""}"
2701,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""First topping free""}}}"
2702,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium Toppings""}}}"
2703,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 2, ""max"": 0, ""free_quantity"": 2, ""display_order"": 2, ""display_header"": ""First 2 toppings free""}}}"
2705,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 toppings free""}}}"
2707,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 4, ""max"": 0, ""free_quantity"": 4, ""display_order"": 2, ""display_header"": ""First 4 toppings free""}}}"
2709,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 5, ""max"": 0, ""free_quantity"": 5, ""display_order"": 2, ""display_header"": ""First 5 toppings free""}}}"
2711,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Add toppings""}}}"
2713,"{""item_count"": 1, ""show_pizza_icons"": false, ""display_header"": """"}"
2714,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""First topping free""}}}"
2715,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium Toppings 1st Pizza""}}}"
2717,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""First topping free""}}}"
2718,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium Toppings""}}}"
2719,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 3, ""max"": 0, ""free_quantity"": 3, ""display_order"": 2, ""display_header"": ""First 3 toppings free""}}}"
2721,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 1, ""max"": 0, ""free_quantity"": 1, ""display_order"": 2, ""display_header"": ""First topping free""}}}"
2722,"{""item_count"": 1, ""show_pizza_icons"": true, ""display_header"": """", ""modifier_rules"": {""custom_ingredients"": {""enabled"": true, ""min"": 0, ""max"": 0, ""free_quantity"": 0, ""display_order"": 2, ""display_header"": ""Premium Toppings""}}}"
